no,x_경도,y_위도,종명,종명_code,고도_meter
63,126.9729167,35.11775,백양꽃,B ,307
64,126.9728333,35.11761111,백양꽃,B,307
65,126.9728889,35.11772222,백양꽃,B ,310
66,126.9728611,35.11772222,백양꽃,B,311
67,126.9726389,35.11772222,백양꽃,B ,312
68,126.9730556,35.11775,백양꽃,B,312
69,126.9739444,35.11461111,백양꽃,B ,315
70,126.9744444,35.11480556,백양꽃,B,319
71,126.9732222,35.11780556,백양꽃,B ,326
72,126.9736667,35.11786111,백양꽃,B,333
73,126.9735833,35.11791667,백양꽃,B ,334
74,126.9734167,35.11777778,백양꽃,B,334
75,126.9736667,35.11791667,백양꽃,B ,338
76,126.9734167,35.11786111,백양꽃,B,344
77,127.0034167,35.11394444,백양꽃,B ,820
78,127.0033611,35.114,백양꽃,B,822
79,127.0033889,35.11402778,백양꽃,B ,823
80,127.0034167,35.114,백양꽃,B,823
81,127.0034444,35.11394444,백양꽃,B ,825
82,127.0033611,35.11402778,백양꽃,B,825
83,127.0034167,35.11397222,백양꽃,B ,828
84,127.0033333,35.11402778,백양꽃,B,828
85,126.9601944,35.11775,붉노랑상사화,C,130
86,126.9602778,35.11758333,붉노랑상사화,C,144
87,126.9601667,35.11755556,붉노랑상사화,C,164
88,126.9706667,35.10677778,붉노랑상사화,C,178
89,126.9708889,35.10686111,붉노랑상사화,C,181
90,126.9712222,35.10722222,붉노랑상사화,C,183
91,126.9704722,35.10683333,붉노랑상사화,C,187
92,126.9714444,35.10736111,붉노랑상사화,C,187
93,126.9693889,35.10613889,붉노랑상사화,C,188
94,126.9708611,35.10708333,붉노랑상사화,C,190
95,126.9708333,35.10697222,붉노랑상사화,C,190
96,126.9707778,35.10691667,붉노랑상사화,C,190
97,126.9672778,35.11675,붉노랑상사화,C,190
98,126.9695556,35.0895,붉노랑상사화,C,191
99,126.9695,35.10608333,붉노랑상사화,C,191
100,126.9695556,35.10608333,붉노랑상사화,C,192
101,126.9694722,35.10619444,붉노랑상사화,C,193
102,126.9700556,35.10647222,붉노랑상사화,C,193
103,126.9703611,35.10636111,붉노랑상사화,C,193
104,126.9731667,35.10755556,붉노랑상사화,C,193
105,126.9701389,35.10644444,붉노랑상사화,C,194
106,126.9703056,35.1065,붉노랑상사화,C,194
107,126.9704444,35.10669444,붉노랑상사화,C,194
108,126.97025,35.10675,붉노랑상사화,C,194
109,126.9733333,35.10752778,붉노랑상사화,C,194
110,126.9703056,35.10638889,붉노랑상사화,C,195
111,126.9699444,35.10638889,붉노랑상사화,C,197
112,126.9700556,35.10636111,붉노랑상사화,C,200
113,126.9717222,35.10752778,붉노랑상사화,C,200
114,126.9699722,35.10627778,붉노랑상사화,C,203
115,126.9727222,35.10755556,붉노랑상사화,C,205
116,126.9750278,35.10830556,붉노랑상사화,C,205
117,126.9758611,35.10877778,붉노랑상사화,C,228
118,126.9781389,35.10872222,붉노랑상사화,C,231
119,126.9714722,35.11561111,붉노랑상사화,C,235
120,126.9778889,35.10861111,붉노랑상사화,C,236
121,126.9778611,35.10861111,붉노랑상사화,C,238
122,126.9781389,35.10894444,붉노랑상사화,C,239
123,126.9777778,35.10855556,붉노랑상사화,C,245
124,126.9790833,35.10911111,붉노랑상사화,C,250
125,126.98075,35.10983333,붉노랑상사화,C,280
126,126.9807778,35.10983333,붉노랑상사화,C,283
127,126.9810833,35.10988889,붉노랑상사화,C,287
128,126.9816944,35.11077778,붉노랑상사화,C,315
129,126.9737222,35.11463889,붉노랑상사화,C,315
130,126.9747778,35.11475,붉노랑상사화,C,327
131,126.9744167,35.11475,붉노랑상사화,C,330
132,126.9828611,35.11225,붉노랑상사화,C,340
133,126.9831389,35.11247222,붉노랑상사화,C,341
134,126.9833611,35.11258333,붉노랑상사화,C,341
135,126.975,35.11472222,붉노랑상사화,C,341
136,126.9749722,35.11452778,붉노랑상사화,C,345
137,126.9833611,35.11280556,붉노랑상사화,C,346
138,127.0006333,35.12235278,어리병풍,D,1008
139,127.00065,35.12234444,어리병풍,D,1008
140,127.0006472,35.12232222,어리병풍,D,1009
141,127.0006361,35.12228889,어리병풍,D,1010
142,127.0005972,35.12221389,어리병풍,D,1011
143,127.0005917,35.1222,어리병풍,D,1012
144,127.000925,35.12179722,어리병풍,D,1033
145,127.0009139,35.12179722,어리병풍,D,1033
146,127.0009972,35.12165278,어리병풍,D,1036
147,127.0010583,35.12163333,어리병풍,D,1037
148,127.0010694,35.12163333,어리병풍,D,1037
149,127.0010833,35.12163333,어리병풍,D,1037
150,127.0010861,35.12163056,어리병풍,D,1038
151,127.0010889,35.121625,어리병풍,D,1038
152,127.0008333,35.12181667,어리병풍,D,1038
153,127.0011694,35.12160278,어리병풍,D,1042
154,127.0011889,35.12160278,어리병풍,D,1042
155,127.0011278,35.12160833,어리병풍,D,1044
156,127.001125,35.12162778,어리병풍,D,1044
157,127.0011278,35.12161667,어리병풍,D,1044
158,127.0011278,35.12161389,어리병풍,D,1044
159,127.0011333,35.12159722,어리병풍,D,1044
160,127.0016694,35.12153889,어리병풍,D,1045
161,127.0011722,35.12166667,어리병풍,D,1046
162,127.0012,35.12158333,어리병풍,D,1046
163,127.0010806,35.12160556,어리병풍,D,1047
164,127.0010722,35.12157778,어리병풍,D,1048
165,127.0010722,35.12157778,어리병풍,D,1048
166,127.0011889,35.121575,어리병풍,D,1049
167,127.0013472,35.12158611,어리병풍,D,1049
168,127.0016444,35.12155556,어리병풍,D,1050
169,127.0012083,35.12163056,어리병풍,D,1050
170,127.0012139,35.12163056,어리병풍,D,1050
171,127.0012028,35.12163056,어리병풍,D,1050
172,127.0012,35.12163056,어리병풍,D,1050
173,127.0011944,35.12163333,어리병풍,D,1050
174,127.0011806,35.12163333,어리병풍,D,1050
175,127.0011833,35.12163333,어리병풍,D,1050
176,127.0011833,35.12163333,어리병풍,D,1050
177,127.0011889,35.12163056,어리병풍,D,1051
178,127.0016472,35.12151111,어리병풍,D,1054
179,127.0016472,35.12150556,어리병풍,D,1055
180,127.0012139,35.121625,어리병풍,D,1055
181,127.0014472,35.12144167,어리병풍,D,1055
182,127.0016083,35.12151667,어리병풍,D,1056
183,127.0016056,35.12150833,어리병풍,D,1056
184,127.0016417,35.12149722,어리병풍,D,1057
185,127.0016417,35.12149722,어리병풍,D,1057
186,127.0016444,35.1215,어리병풍,D,1057
187,127.0016472,35.12150556,어리병풍,D,1057
188,127.0016472,35.12150833,어리병풍,D,1057
189,127.0016194,35.12153056,어리병풍,D,1057
190,127.0016528,35.12147222,어리병풍,D,1060
191,127.0016444,35.12146111,어리병풍,D,1061
192,127.0016056,35.12156389,어리병풍,D,1061
193,127.0016056,35.12156667,어리병풍,D,1061
194,127.0016528,35.12155833,어리병풍,D,1061
195,127.0014167,35.12146389,어리병풍,D,1061
196,127.0015167,35.12124722,어리병풍,D,1061
197,127.0012972,35.12166944,어리병풍,D,1062
198,127.0016028,35.12156111,어리병풍,D,1062
199,127.0016139,35.12154167,어리병풍,D,1063
200,127.0016139,35.12154167,어리병풍,D,1063
201,127.0015917,35.12154722,어리병풍,D,1063
202,127.0015944,35.12155,어리병풍,D,1063
203,127.0015944,35.12155278,어리병풍,D,1063
204,127.0016028,35.12159722,어리병풍,D,1064
205,127.0016444,35.12159444,어리병풍,D,1064
206,127.0016444,35.12159444,어리병풍,D,1064
207,127.0016444,35.12159444,어리병풍,D,1064
208,127.0015861,35.12153889,어리병풍,D,1064
209,127.0015889,35.12154444,어리병풍,D,1064
210,127.0016611,35.12156944,어리병풍,D,1064
211,127.0016639,35.12157222,어리병풍,D,1064
212,127.0016194,35.12155556,어리병풍,D,1064
213,127.0016194,35.12155556,어리병풍,D,1064
214,127.0016222,35.12155556,어리병풍,D,1064
215,127.0016222,35.12155556,어리병풍,D,1064
216,127.001625,35.12155556,어리병풍,D,1064
217,127.0016306,35.12160833,어리병풍,D,1065
218,127.0015667,35.12141111,어리병풍,D,1065
219,127.0015917,35.12151944,어리병풍,D,1065
220,127.0015889,35.12152222,어리병풍,D,1065
221,127.0015861,35.12153333,어리병풍,D,1065
222,127.0015833,35.12153611,어리병풍,D,1065
223,127.0016444,35.12159444,어리병풍,D,1065
224,127.0016472,35.12156389,어리병풍,D,1065
225,127.0016278,35.12154167,어리병풍,D,1065
226,127.001625,35.12161111,어리병풍,D,1066
227,127.001625,35.12160833,어리병풍,D,1066
228,127.0016444,35.12156667,어리병풍,D,1066
229,127.0016167,35.12154167,어리병풍,D,1066
230,127.0015528,35.12141667,어리병풍,D,1068
231,127.0015028,35.12140556,어리병풍,D,1073
232,126.9566444,35.1336639,털조장나무,E,124
233,126.9566444,35.1336639,털조장나무,E,124
234,126.9566444,35.1336639,털조장나무,E,124
235,126.9566444,35.1336639,털조장나무,E,124
236,126.9566444,35.1336639,털조장나무,E,124
237,126.9566444,35.1336639,털조장나무,E,124
238,126.9566444,35.1336639,털조장나무,E,124
239,126.9566444,35.1336639,털조장나무,E,124
240,126.9566444,35.1336639,털조장나무,E,124
241,126.9566444,35.1336639,털조장나무,E,124
242,126.9566444,35.1336639,털조장나무,E,124
243,126.9494667,35.1609917,털조장나무,E,138
244,126.9495972,35.16076944,털조장나무,E,138
245,126.9497972,35.16039444,털조장나무,E,139
246,126.9497917,35.16039444,털조장나무,E,139
247,126.9497917,35.16039444,털조장나무,E,139
248,126.949775,35.1604,털조장나무,E,139
249,126.949775,35.1604,털조장나무,E,139
250,126.9497667,35.1604,털조장나무,E,139
251,126.9497667,35.1604,털조장나무,E,139
252,126.9497667,35.1604,털조장나무,E,139
253,126.9497611,35.16040278,털조장나무,E,139
254,126.9497611,35.16040278,털조장나무,E,139
255,126.9497583,35.16040278,털조장나무,E,139
256,126.9497583,35.16040278,털조장나무,E,139
257,126.9497472,35.16040556,털조장나무,E,139
258,126.9497444,35.16040556,털조장나무,E,139
259,126.9497444,35.16040556,털조장나무,E,139
260,126.9497389,35.16040556,털조장나무,E,139
261,126.9497389,35.16040556,털조장나무,E,139
262,126.9497306,35.16040833,털조장나무,E,139
263,126.9497111,35.16040833,털조장나무,E,140
264,126.9497028,35.16040833,털조장나무,E,140
265,126.9496472,35.16041111,털조장나무,E,140
266,126.9494222,35.1609972,털조장나무,E,141
267,126.9496167,35.16076667,털조장나무,E,141
268,126.9498972,35.16034444,털조장나무,E,143
269,126.9497306,35.16050278,털조장나무,E,146
270,126.9496583,35.160625,털조장나무,E,148
271,126.9497361,35.16050556,털조장나무,E,148
272,126.94975,35.16055556,털조장나무,E,150
273,126.9494667,35.1610139,털조장나무,E,152
274,126.9495083,35.16092778,털조장나무,E,154
275,126.9495056,35.160925,털조장나무,E,154
276,126.949375,35.1610056,털조장나무,E,155
277,126.9496278,35.16065833,털조장나무,E,155
278,126.9494556,35.1608333,털조장나무,E,156
279,126.94955,35.1609556,털조장나무,E,156
280,126.94955,35.1609556,털조장나무,E,156
281,126.9496333,35.16065833,털조장나무,E,156
282,126.9494667,35.1610222,털조장나무,E,157
283,126.9495306,35.1609583,털조장나무,E,157
284,126.9496611,35.1608222,털조장나무,E,157
285,126.9496556,35.16065556,털조장나무,E,157
286,126.9497556,35.16053056,털조장나무,E,157
287,126.9495111,35.1609611,털조장나무,E,158
288,126.9495222,35.1609611,털조장나무,E,158
289,126.9497278,35.1606361,털조장나무,E,158
290,126.9494917,35.1609639,털조장나무,E,159
291,126.9495,35.1609639,털조장나무,E,159
292,126.9493444,35.1607806,털조장나무,E,159
293,126.9494833,35.1609667,털조장나무,E,160
294,126.9494889,35.1609639,털조장나무,E,160
295,126.9493639,35.1606972,털조장나무,E,160
296,126.9496944,35.16064722,털조장나무,E,160
297,126.9494778,35.1609667,털조장나무,E,161
298,126.9493667,35.1606944,털조장나무,E,161
299,126.9493667,35.1606972,털조장나무,E,161
300,126.9494444,35.1608389,털조장나무,E,162
301,126.9493667,35.1606917,털조장나무,E,162
302,126.9493278,35.1607694,털조장나무,E,163
303,126.9493694,35.1606917,털조장나무,E,163
304,126.9488972,35.16170556,털조장나무,E,163
305,126.9494389,35.1609722,털조장나무,E,164
306,126.9495667,35.16095,털조장나무,E,164
307,126.9493722,35.1606861,털조장나무,E,164
308,126.9493722,35.1606889,털조장나무,E,164
309,126.9497222,35.1606167,털조장나무,E,164
310,126.9495611,35.1609972,털조장나무,E,164
311,126.9491028,35.16158056,털조장나무,E,164
312,126.9493222,35.1607639,털조장나무,E,165
313,126.9495806,35.1610194,털조장나무,E,165
314,126.949575,35.1610222,털조장나무,E,165
315,126.949375,35.1606833,털조장나무,E,166
316,126.9491167,35.16159444,털조장나무,E,166
317,126.9493139,35.1607583,털조장나무,E,167
318,126.9493778,35.1606778,털조장나무,E,167
319,126.949375,35.1606778,털조장나무,E,167
320,126.9493778,35.160675,털조장나무,E,168
321,126.9493778,35.1606833,털조장나무,E,168
322,126.94945,35.1609167,털조장나무,E,168
323,126.9494361,35.1609278,털조장나무,E,168
324,126.94955,35.1609917,털조장나무,E,168
325,126.949425,35.1608639,털조장나무,E,169
326,126.94935,35.1610056,털조장나무,E,169
327,126.9493806,35.1606722,털조장나무,E,169
328,126.9493778,35.1606722,털조장나무,E,169
329,126.9498389,35.1608583,털조장나무,E,169
330,126.9499028,35.1608583,털조장나무,E,169
331,126.9496722,35.1606361,털조장나무,E,169
332,126.9494417,35.1609361,털조장나무,E,169
333,126.9494528,35.1609472,털조장나무,E,169
334,126.9494694,35.1609611,털조장나무,E,169
335,126.9495444,35.1609917,털조장나무,E,169
336,126.9493028,35.16075,털조장나무,E,170
337,126.9493806,35.1606694,털조장나무,E,170
338,126.9493806,35.1606694,털조장나무,E,170
339,126.9493833,35.1606778,털조장나무,E,170
340,126.9498861,35.16085,털조장나무,E,170
341,126.9495417,35.1609889,털조장나무,E,170
342,126.9507833,35.16085,털조장나무,E,170
343,126.9495778,35.1609444,털조장나무,E,171
344,126.9493944,35.1606528,털조장나무,E,171
345,126.9499,35.1605056,털조장나무,E,171
346,126.9498028,35.1605194,털조장나무,E,171
347,126.9498028,35.1605194,털조장나무,E,171
348,126.9494361,35.1608556,털조장나무,E,171
349,126.9495583,35.161025,털조장나무,E,171
350,126.9493833,35.1606667,털조장나무,E,172
351,126.9496333,35.1606167,털조장나무,E,172
352,126.9496361,35.1606167,털조장나무,E,172
353,126.9496444,35.1606111,털조장나무,E,172
354,126.9498944,35.1605028,털조장나무,E,172
355,126.9498944,35.1605028,털조장나무,E,172
356,126.949825,35.1608389,털조장나무,E,172
357,126.9497083,35.1607528,털조장나무,E,172
358,126.9496583,35.1607833,털조장나무,E,172
359,126.9496611,35.1607694,털조장나무,E,172
360,126.9496611,35.1607583,털조장나무,E,172
361,126.9496639,35.1607472,털조장나무,E,172
362,126.9496694,35.1607056,털조장나무,E,172
363,126.9494278,35.1609361,털조장나무,E,172
364,126.9498,35.1607861,털조장나무,E,172
365,126.9494306,35.1609667,털조장나무,E,173
366,126.9493861,35.1606611,털조장나무,E,173
367,126.9493861,35.1606639,털조장나무,E,173
368,126.9493861,35.1606722,털조장나무,E,173
369,126.9496639,35.1606056,털조장나무,E,173
370,126.9498111,35.1605139,털조장나무,E,173
371,126.9498083,35.1605139,털조장나무,E,173
372,126.9498083,35.1605167,털조장나무,E,173
373,126.9496528,35.1608,털조장나무,E,173
374,126.9496556,35.1608139,털조장나무,E,173
375,126.9496556,35.1608083,털조장나무,E,173
376,126.9496556,35.1607944,털조장나무,E,173
377,126.9497167,35.1605889,털조장나무,E,173
378,126.9495528,35.161025,털조장나무,E,173
379,126.9492889,35.1607389,털조장나무,E,174
380,126.9493861,35.1606583,털조장나무,E,174
381,126.9493861,35.1606611,털조장나무,E,174
382,126.9496833,35.1605972,털조장나무,E,174
383,126.9496444,35.1606583,털조장나무,E,174
384,126.9498806,35.1605,털조장나무,E,174
385,126.9498806,35.1605,털조장나무,E,174
386,126.9498778,35.1605,털조장나무,E,174
387,126.9497194,35.1607444,털조장나무,E,174
388,126.9496472,35.1608667,털조장나무,E,174
389,126.9496472,35.1608639,털조장나무,E,174
390,126.94965,35.1608472,털조장나무,E,174
391,126.94965,35.1608472,털조장나무,E,174
392,126.9497139,35.1605861,털조장나무,E,174
393,126.9495278,35.161,털조장나무,E,174
394,126.9495861,35.1609361,털조장나무,E,174
395,126.9496111,35.1609028,털조장나무,E,174
396,126.9493889,35.1606583,털조장나무,E,175
397,126.9493889,35.1606583,털조장나무,E,175
398,126.9493917,35.1606667,털조장나무,E,176
399,126.9498694,35.1604972,털조장나무,E,176
400,126.9498139,35.1608194,털조장나무,E,176
401,126.9496694,35.1609306,털조장나무,E,176
402,126.9497056,35.1609306,털조장나무,E,176
403,126.9497139,35.1609306,털조장나무,E,176
404,126.9493944,35.1606667,털조장나무,E,177
405,126.9493944,35.1606667,털조장나무,E,177
406,126.9498222,35.1605,털조장나무,E,177
407,126.9498167,35.1606917,털조장나무,E,177
408,126.9514667,35.1607917,털조장나무,E,177
409,126.9502167,35.1605389,털조장나무,E,177
410,126.9495917,35.1609389,털조장나무,E,178
411,126.9493944,35.16065,털조장나무,E,178
412,126.94985,35.1604917,털조장나무,E,178
413,126.9498278,35.1604972,털조장나무,E,178
414,126.9495194,35.1609694,털조장나무,E,178
415,126.9504139,35.1609111,털조장나무,E,178
416,126.949425,35.1605806,털조장나무,E,179
417,126.9494194,35.1605944,털조장나무,E,179
418,126.9494167,35.1605972,털조장나무,E,179
419,126.9494139,35.1606056,털조장나무,E,179
420,126.9494111,35.1606083,털조장나무,E,179
421,126.9493944,35.1606444,털조장나무,E,179
422,126.9493944,35.1606444,털조장나무,E,179
423,126.9493944,35.1606472,털조장나무,E,179
424,126.9498472,35.1604917,털조장나무,E,179
425,126.9498306,35.1604917,털조장나무,E,179
426,126.9498056,35.1607139,털조장나무,E,179
427,126.9504139,35.1609167,털조장나무,E,179
428,126.9493972,35.1606611,털조장나무,E,180
429,126.9494,35.1606583,털조장나무,E,180
430,126.9498333,35.1604917,털조장나무,E,180
431,126.9498333,35.1604917,털조장나무,E,180
432,126.955375,35.15584722,털조장나무,E,180
433,126.9497833,35.1607111,털조장나무,E,181
434,126.9497778,35.1607139,털조장나무,E,181
435,126.9514889,35.1608083,털조장나무,E,181
436,126.9501639,35.1605472,털조장나무,E,181
437,126.9493639,35.1609833,털조장나무,E,181
438,126.9493611,35.1609833,털조장나무,E,181
439,126.9492278,35.16132222,털조장나무,E,181
440,126.9496472,35.1610528,털조장나무,E,182
441,126.9514917,35.1608083,털조장나무,E,182
442,126.9546444,35.155525,털조장나무,E,182
443,126.9548222,35.15571389,털조장나무,E,182
444,126.9492833,35.16131944,털조장나무,E,182
445,126.949425,35.1608917,털조장나무,E,183
446,126.9494111,35.160675,털조장나무,E,183
447,126.9497667,35.1607194,털조장나무,E,183
448,126.9494667,35.1610083,털조장나무,E,183
449,126.9553778,35.15581389,털조장나무,E,183
450,126.9494139,35.1606806,털조장나무,E,184
451,126.949375,35.1609778,털조장나무,E,184
452,126.9553278,35.15579167,털조장나무,E,184
453,126.9491083,35.161525,털조장나무,E,184
454,126.9498194,35.1608194,털조장나무,E,185
455,126.9493806,35.160975,털조장나무,E,185
456,126.9553694,35.15580833,털조장나무,E,185
457,126.9546583,35.15553611,털조장나무,E,185
458,126.9496056,35.1609333,털조장나무,E,186
459,126.9494222,35.1606889,털조장나무,E,186
460,126.9496667,35.1610611,털조장나무,E,186
461,126.9553639,35.15580278,털조장나무,E,186
462,126.9494139,35.1608944,털조장나무,E,187
463,126.9496639,35.1610472,털조장나무,E,187
464,126.9496639,35.1610472,털조장나무,E,187
465,126.9506667,35.1608528,털조장나무,E,187
466,126.9546861,35.15561389,털조장나무,E,187
467,126.9494139,35.1608944,털조장나무,E,188
468,126.9494361,35.1607056,털조장나무,E,188
469,126.9490639,35.16151111,털조장나무,E,192
470,126.9494056,35.1609556,털조장나무,E,197
471,126.9493778,35.1609083,털조장나무,E,201
472,126.9549556,35.15578889,털조장나무,E,202
473,126.9547111,35.15545833,털조장나무,E,202
474,126.9547083,35.15546111,털조장나무,E,202
475,126.9547056,35.15546111,털조장나무,E,202
476,126.9549278,35.15580833,털조장나무,E,204
477,126.9553472,35.15578333,털조장나무,E,205
478,126.9549083,35.15580833,털조장나무,E,205
479,126.9553472,35.15581667,털조장나무,E,206
480,126.9553667,35.15578333,털조장나무,E,206
481,126.9551,35.15585,털조장나무,E,208
482,126.9552667,35.15585278,털조장나무,E,209
483,126.9552667,35.15585,털조장나무,E,209
484,126.9493917,35.1609222,털조장나무,E,210
485,126.9546639,35.15549722,털조장나무,E,210
486,126.9494194,35.1609139,털조장나무,E,211
487,126.9493417,35.160925,털조장나무,E,215
488,126.9553583,35.15583889,털조장나무,E,215
489,126.9554083,35.15580556,털조장나무,E,217
490,126.9538167,35.15496389,털조장나무,E,217
491,126.9501083,35.1604861,털조장나무,E,218
492,126.9538194,35.15496667,털조장나무,E,218
493,126.9553861,35.15581667,털조장나무,E,219
494,126.9538222,35.15496667,털조장나무,E,219
495,126.9501083,35.1604944,털조장나무,E,221
496,126.9552778,35.15591389,털조장나무,E,221
497,126.9538278,35.15497222,털조장나무,E,221
498,126.9538972,35.15493056,털조장나무,E,221
499,126.9538778,35.15492778,털조장나무,E,221
500,126.9538278,35.15497222,털조장나무,E,222
501,126.9539167,35.15494444,털조장나무,E,222
502,126.9539111,35.15493889,털조장나무,E,222
503,126.9553,35.15587778,털조장나무,E,224
504,126.9536222,35.15482222,털조장나무,E,224
505,126.9500278,35.1604472,털조장나무,E,226
506,126.9530583,35.15458889,털조장나무,E,227
507,126.9530611,35.15458611,털조장나무,E,227
508,126.9530694,35.15456667,털조장나무,E,227
509,126.9539528,35.15496667,털조장나무,E,228
510,126.9539528,35.15496667,털조장나무,E,228
511,126.9539556,35.15496944,털조장나무,E,229
512,126.9500194,35.1604472,털조장나무,E,230
513,126.950025,35.16045,털조장나무,E,230
514,126.9553111,35.15588611,털조장나무,E,230
515,126.950075,35.1604722,털조장나무,E,231
516,126.9500861,35.1604778,털조장나무,E,231
517,126.9538528,35.15499444,털조장나무,E,231
518,126.9488389,35.16061667,털조장나무,E,231
519,126.9488389,35.16061667,털조장나무,E,231
520,126.9488389,35.16061667,털조장나무,E,231
521,126.9488389,35.16061667,털조장나무,E,231
522,126.9488389,35.16061667,털조장나무,E,231
523,126.9488389,35.16061667,털조장나무,E,231
524,126.9488389,35.16061667,털조장나무,E,231
525,126.9529889,35.154675,털조장나무,E,236
526,126.9749361,35.16886389,털조장나무,E,259
527,126.9749583,35.16883889,털조장나무,E,262
528,126.9751583,35.16871389,털조장나무,E,268
529,126.9752028,35.16868889,털조장나무,E,273
530,126.9753806,35.16855,털조장나무,E,277
531,126.9758056,35.16846111,털조장나무,E,281
532,126.9756417,35.16846944,털조장나무,E,283
533,126.9755028,35.16847222,털조장나무,E,288
534,126.975525,35.16846389,털조장나무,E,288
535,126.9893556,35.1475,털조장나무,E,304
536,126.9895056,35.14743056,털조장나무,E,315
537,126.9894972,35.14751944,털조장나무,E,316
538,126.9798528,35.1589694,털조장나무,E,320
539,126.97985,35.158975,털조장나무,E,325
540,126.9799389,35.1590306,털조장나무,E,327
541,126.9798806,35.1590417,털조장나무,E,328
542,126.9798861,35.1590417,털조장나무,E,328
543,126.9798944,35.1590389,털조장나무,E,329
544,126.9800889,35.1591472,털조장나무,E,331
545,127.0292056,35.15550278,털조장나무,E,333
546,126.9800306,35.159125,털조장나무,E,336
547,126.9800306,35.159125,털조장나무,E,336
548,126.9800861,35.1591361,털조장나무,E,337
549,126.9800417,35.1588194,털조장나무,E,337
550,126.9800361,35.1591222,털조장나무,E,337
551,127.0291833,35.15551111,털조장나무,E,339
552,126.9799722,35.1590417,털조장나무,E,340
553,126.9800722,35.1587944,털조장나무,E,341
554,126.9800278,35.158675,털조장나무,E,342
555,126.9800278,35.158675,털조장나무,E,342
556,126.9800306,35.1586778,털조장나무,E,342
557,126.9800333,35.1586861,털조장나무,E,342
558,126.9800417,35.1588139,털조장나무,E,342
559,127.0291833,35.15548611,털조장나무,E,342
560,126.9790833,35.160325,털조장나무,E,343
561,126.9790833,35.160325,털조장나무,E,344
562,126.9798778,35.1590222,털조장나무,E,344
563,126.9799778,35.1590222,털조장나무,E,346
564,126.9800278,35.1588306,털조장나무,E,346
565,126.9802583,35.1582361,털조장나무,E,346
566,126.9799667,35.1590111,털조장나무,E,348
567,126.9798833,35.1589917,털조장나무,E,357
568,126.9791083,35.1603139,털조장나무,E,365
569,126.9791111,35.1603139,털조장나무,E,367
570,126.980175,35.1578111,털조장나무,E,370
571,126.9800778,35.157675,털조장나무,E,374
572,126.9802,35.1578222,털조장나무,E,374
573,126.9801361,35.1578556,털조장나무,E,376
574,126.9915444,35.08351944,털조장나무,E,376
575,126.9800722,35.15755,털조장나무,E,378
576,126.9801139,35.1577028,털조장나무,E,379
577,126.9801167,35.1577083,털조장나무,E,380
578,126.9800667,35.1576889,털조장나무,E,381
579,126.9889944,35.1440472,털조장나무,E,381
580,126.9800667,35.1576972,털조장나무,E,382
581,126.9800639,35.1577028,털조장나무,E,382
582,127.0288556,35.15539444,털조장나무,E,384
583,126.9801028,35.1573833,털조장나무,E,385
584,126.9890306,35.1439417,털조장나무,E,385
585,126.9890306,35.1439444,털조장나무,E,385
586,126.9839944,35.11341111,털조장나무,E,386
587,126.9890444,35.1439028,털조장나무,E,387
588,126.9890444,35.1439028,털조장나무,E,387
589,126.9890444,35.1439056,털조장나무,E,387
590,126.9890444,35.1439083,털조장나무,E,387
591,126.9890556,35.143875,털조장나무,E,388
592,126.9800972,35.1573611,털조장나무,E,390
593,126.9890778,35.1438111,털조장나무,E,390
594,126.989075,35.1438167,털조장나무,E,390
595,126.989075,35.1438194,털조장나무,E,390
596,126.989075,35.1438222,털조장나무,E,390
597,126.9890722,35.1438222,털조장나무,E,390
598,126.9890861,35.1437861,털조장나무,E,391
599,126.9890833,35.1437917,털조장나무,E,391
600,126.9890833,35.1437944,털조장나무,E,391
601,126.9890833,35.1437944,털조장나무,E,391
602,126.9890833,35.1437972,털조장나무,E,391
603,126.9890806,35.1438,털조장나무,E,391
604,126.9890806,35.1438028,털조장나무,E,391
605,126.9890778,35.1438083,털조장나무,E,391
606,126.9928972,35.1423778,털조장나무,E,392
607,126.9891194,35.1436972,털조장나무,E,395
608,126.9891167,35.1436972,털조장나무,E,395
609,126.9891167,35.1437056,털조장나무,E,395
610,126.9930389,35.1421139,털조장나무,E,396
611,126.9891333,35.1436556,털조장나무,E,396
612,126.9891333,35.1436583,털조장나무,E,396
613,126.9924444,35.14255,털조장나무,E,397
614,127.0288472,35.15533056,털조장나무,E,398
615,126.9924417,35.1425472,털조장나무,E,400
616,126.9923944,35.1425056,털조장나무,E,402
617,126.9930917,35.1420694,털조장나무,E,403
618,126.9923694,35.1425083,털조장나무,E,403
619,126.9931278,35.1421111,털조장나무,E,407
620,126.9928639,35.1424028,털조장나무,E,408
621,126.9848556,35.1491972,털조장나무,E,410
622,126.9930667,35.1420583,털조장나무,E,411
623,126.9848694,35.1492111,털조장나무,E,415
624,126.9924111,35.1425361,털조장나무,E,416
625,126.9924111,35.1425361,털조장나무,E,417
626,126.9928806,35.1424028,털조장나무,E,418
627,126.9848806,35.1491944,털조장나무,E,421
628,126.9848611,35.1491444,털조장나무,E,422
629,126.9928806,35.1424333,털조장나무,E,422
630,126.9927861,35.14235,털조장나무,E,424
631,126.9928472,35.1423333,털조장나무,E,424
632,126.9847944,35.1490611,털조장나무,E,427
633,126.9843556,35.149075,털조장나무,E,427
634,126.9842833,35.1492361,털조장나무,E,429
635,126.9928528,35.1424639,털조장나무,E,429
636,126.9844278,35.1490778,털조장나무,E,430
637,126.9848667,35.1491306,털조장나무,E,431
638,126.9848722,35.1491389,털조장나무,E,433
